"rt","response","dr","drt","observed","subject","condition"
0.4623,1,FALSE,0,1,"s1","speed"
0.4278,1,FALSE,0,1,"s1","speed"
0.4057,1,FALSE,0,1,"s1","speed"
0.4263,1,FALSE,0,1,"s1","speed"
0.5024,1,FALSE,0,1,"s1","speed"
0.4773,0,FALSE,0,1,"s1","speed"
0.4632,1,FALSE,0,1,"s1","speed"
0.437,0,FALSE,0,1,"s1","speed"
0.6538,0,TRUE,0.0811,1,"s1","speed"
0.4515,1,FALSE,0,1,"s1","speed"
0.4027,1,FALSE,0,1,"s1","speed"
0.4369,1,FALSE,0,1,"s1","speed"
0.5151,1,FALSE,0,1,"s1","speed"
0.4526,0,FALSE,0,1,"s1","speed"
0.4976,1,FALSE,0,1,"s1","speed"
0.4121,1,FALSE,0,1,"s1","speed"
0.3729,1,FALSE,0,1,"s1","speed"
0.475,1,FALSE,0,1,"s1","speed"
0.4111,1,FALSE,0,1,"s1","speed"
0.4401,1,FALSE,0,1,"s1","speed"
0.463,1,FALSE,0,1,"s1","speed"
0.393,1,FALSE,0,1,"s1","speed"
0.5163,0,FALSE,0,1,"s1","speed"
0.4054,1,FALSE,0,1,"s1","speed"
0.4658,1,FALSE,0,1,"s1","speed"
0.5407,1,FALSE,0,1,"s1","speed"
0.4627,1,FALSE,0,1,"s1","speed"
0.4587,1,FALSE,0,1,"s1","speed"
0.4213,1,FALSE,0,1,"s1","speed"
0.4312,1,FALSE,0,1,"s1","speed"
0.4354,1,FALSE,0,1,"s1","speed"
0.436,1,FALSE,0,1,"s1","speed"
0.4398,1,FALSE,0,1,"s1","speed"
0.4945,1,FALSE,0,1,"s1","speed"
0,0,FALSE,0,1,"s1","speed"
0.5292,1,FALSE,0,1,"s1","speed"
0.4597,1,FALSE,0,1,"s1","speed"
0.561,1,FALSE,0,1,"s1","speed"
0.456,1,FALSE,0,1,"s1","speed"
0.4485,1,FALSE,0,1,"s1","speed"
0.4646,1,FALSE,0,1,"s1","speed"
0.4558,1,FALSE,0,1,"s1","speed"
0.5477,0,FALSE,0,1,"s1","speed"
0.5319,1,FALSE,0,1,"s1","speed"
0.4799,1,FALSE,0,1,"s1","speed"
0.4837,1,FALSE,0,1,"s1","speed"
0.5322,1,FALSE,0,1,"s1","speed"
0.4673,0,FALSE,0,1,"s1","speed"
0.7232,1,FALSE,0,1,"s1","speed"
0.554,1,FALSE,0,1,"s1","speed"
0.4346,1,FALSE,0,1,"s1","speed"
0.4419,1,FALSE,0,1,"s1","speed"
0.4683,1,FALSE,0,1,"s1","speed"
0.5095,1,FALSE,0,1,"s1","speed"
0.4569,1,FALSE,0,1,"s1","speed"
0.4193,1,FALSE,0,1,"s1","speed"
0.379,1,FALSE,0,1,"s1","speed"
0.5498,1,FALSE,0,1,"s1","speed"
0.4538,1,FALSE,0,1,"s1","speed"
0.4284,1,FALSE,0,1,"s1","speed"
0.3957,0,FALSE,0,1,"s1","speed"
0.3788,1,FALSE,0,1,"s1","speed"
0.5819,1,FALSE,0,1,"s1","speed"
0.4467,1,FALSE,0,1,"s1","speed"
0.4033,1,FALSE,0,1,"s1","speed"
0.4362,1,FALSE,0,1,"s1","speed"
0.4189,1,FALSE,0,1,"s1","speed"
0.3926,0,FALSE,0,1,"s1","speed"
0.4705,1,FALSE,0,1,"s1","speed"
0.0098,0,FALSE,0,1,"s1","speed"
0.4933,0,FALSE,0,1,"s1","speed"
0.5302,0,FALSE,0,1,"s1","speed"
0.4215,1,FALSE,0,1,"s1","speed"
0.449,1,FALSE,0,1,"s1","speed"
0.444,1,FALSE,0,1,"s1","speed"
0.4293,1,FALSE,0,1,"s1","speed"
0.4112,1,FALSE,0,1,"s1","speed"
0.4259,1,FALSE,0,1,"s1","speed"
0.5764,1,FALSE,0,1,"s1","speed"
0.4199,0,FALSE,0,1,"s1","speed"
0.4271,1,FALSE,0,1,"s1","speed"
0.3997,1,FALSE,0,1,"s1","speed"
0.4958,1,FALSE,0,1,"s1","speed"
0.4677,0,TRUE,0.0715,1,"s1","speed"
0.4384,1,FALSE,0,1,"s1","speed"
0.4834,1,FALSE,0,1,"s1","speed"
0.5594,1,FALSE,0,1,"s1","speed"
0.4759,1,FALSE,0,1,"s1","speed"
0.4751,1,FALSE,0,1,"s1","speed"
0.5197,1,FALSE,0,1,"s1","speed"
0.7649,1,FALSE,0,1,"s1","speed"
0.6174,0,FALSE,0,1,"s1","speed"
0.4482,1,FALSE,0,1,"s1","speed"
0.5118,1,FALSE,0,1,"s1","speed"
0.5531,1,FALSE,0,1,"s1","speed"
0.4135,1,FALSE,0,1,"s1","speed"
0.4773,0,FALSE,0,1,"s1","speed"
0.4358,1,FALSE,0,1,"s1","speed"
0.4713,1,FALSE,0,1,"s1","speed"
0.4232,1,FALSE,0,1,"s1","speed"
0.5459,0,FALSE,0,1,"s1","speed"
0.4285,1,FALSE,0,1,"s1","speed"
0.3836,1,FALSE,0,1,"s1","speed"
0.4911,1,FALSE,0,1,"s1","speed"
0.5511,1,FALSE,0,1,"s1","speed"
0.4124,1,FALSE,0,1,"s1","speed"
0.425,1,FALSE,0,1,"s1","speed"
0.3891,1,FALSE,0,1,"s1","speed"
0.4241,1,FALSE,0,1,"s1","speed"
0.4387,1,FALSE,0,1,"s1","speed"
0.3907,0,FALSE,0,1,"s1","speed"
0.4079,0,FALSE,0,1,"s1","speed"
0.4235,1,FALSE,0,1,"s1","speed"
0.4198,1,FALSE,0,1,"s1","speed"
0.4479,1,FALSE,0,1,"s1","speed"
0.3995,1,FALSE,0,1,"s1","speed"
0.4847,1,FALSE,0,1,"s1","speed"
0.4929,1,FALSE,0,1,"s1","speed"
0.4263,1,FALSE,0,1,"s1","speed"
0.3967,1,FALSE,0,1,"s1","speed"
0.4695,1,FALSE,0,1,"s1","speed"
0.429,1,FALSE,0,1,"s1","speed"
0.4602,1,FALSE,0,1,"s1","speed"
0.3983,0,FALSE,0,1,"s1","speed"
0.4319,1,FALSE,0,1,"s1","speed"
0.4659,1,FALSE,0,1,"s1","speed"
0.4016,1,FALSE,0,1,"s1","speed"
0.449,1,FALSE,0,1,"s1","speed"
0.4074,1,FALSE,0,1,"s1","speed"
0.4248,1,FALSE,0,1,"s1","speed"
0.4177,1,FALSE,0,1,"s1","speed"
0.4057,1,FALSE,0,1,"s1","speed"
0.3702,1,FALSE,0,1,"s1","speed"
0.3838,1,FALSE,0,1,"s1","speed"
0.4098,0,FALSE,0,1,"s1","speed"
0.459,0,FALSE,0,1,"s1","speed"
0.4511,1,FALSE,0,1,"s1","speed"
0.459,1,FALSE,0,1,"s1","speed"
0.4847,1,FALSE,0,1,"s1","speed"
0.5035,1,FALSE,0,1,"s1","speed"
0.461,1,FALSE,0,1,"s1","speed"
0.3937,0,FALSE,0,1,"s1","speed"
0.4108,1,FALSE,0,1,"s1","speed"
0.3979,1,FALSE,0,1,"s1","speed"
0.4453,0,FALSE,0,1,"s1","speed"
0,0,FALSE,0,1,"s1","speed"
0.5696,1,FALSE,0,1,"s1","speed"
0.4251,1,FALSE,0,1,"s1","speed"
0.5418,1,FALSE,0,1,"s1","speed"
0.4291,1,FALSE,0,1,"s1","speed"
0.567,1,FALSE,0,1,"s1","speed"
0.448,1,FALSE,0,1,"s1","speed"
0.4102,1,FALSE,0,1,"s1","speed"
0.5121,1,FALSE,0,1,"s1","speed"
0.4561,1,FALSE,0,1,"s1","speed"
0.4498,0,FALSE,0,1,"s1","speed"
0.5377,1,FALSE,0,1,"s1","speed"
0.4729,0,FALSE,0,1,"s1","speed"
0.4331,1,FALSE,0,1,"s1","speed"
0.4344,1,FALSE,0,1,"s1","speed"
0.3892,1,FALSE,0,1,"s1","speed"
0.4425,1,FALSE,0,1,"s1","speed"
0.488,1,FALSE,0,1,"s1","speed"
0.3863,1,FALSE,0,1,"s1","speed"
0.4546,1,FALSE,0,1,"s1","speed"
0.4333,1,FALSE,0,1,"s1","speed"
0.4198,1,FALSE,0,1,"s1","speed"
0.3869,1,FALSE,0,1,"s1","speed"
0.414,0,FALSE,0,1,"s1","speed"
0.3849,1,FALSE,0,1,"s1","speed"
0.4622,1,FALSE,0,1,"s1","speed"
0.3595,1,FALSE,0,1,"s1","speed"
0.4701,1,FALSE,0,1,"s1","speed"
0.4244,1,FALSE,0,1,"s1","speed"
0.4158,1,FALSE,0,1,"s1","speed"
0.4067,1,FALSE,0,1,"s1","speed"
0.3806,1,FALSE,0,1,"s1","speed"
0.4339,1,FALSE,0,1,"s1","speed"
0.3942,1,FALSE,0,1,"s1","speed"
0.4411,1,FALSE,0,1,"s1","speed"
0.3937,1,FALSE,0,1,"s1","speed"
0.3978,1,FALSE,0,1,"s1","speed"
0.3736,1,FALSE,0,1,"s1","speed"
0.445,1,FALSE,0,1,"s1","speed"
0.3462,1,FALSE,0,1,"s1","speed"
0.5036,1,FALSE,0,1,"s1","speed"
0.3659,1,FALSE,0,1,"s1","speed"
0.4908,1,FALSE,0,1,"s1","speed"
0.4535,1,FALSE,0,1,"s1","speed"
0.4015,1,FALSE,0,1,"s1","speed"
0.4122,1,FALSE,0,1,"s1","speed"
0.4514,1,FALSE,0,1,"s1","speed"
0.4453,0,FALSE,0,1,"s1","speed"
0.309,0,FALSE,0,1,"s1","speed"
0.3718,1,FALSE,0,1,"s1","speed"
0.547,1,FALSE,0,1,"s1","speed"
0.5021,0,FALSE,0,1,"s1","speed"
0.407,1,FALSE,0,1,"s1","speed"
0.4271,1,FALSE,0,1,"s1","speed"
0.4781,1,FALSE,0,1,"s1","speed"
0.4474,1,FALSE,0,1,"s1","speed"
0.4459,1,FALSE,0,1,"s1","speed"
0.4407,0,FALSE,0,1,"s1","speed"
0.4533,1,FALSE,0,1,"s1","speed"
0.4371,1,FALSE,0,1,"s1","speed"
0.4204,0,FALSE,0,1,"s1","speed"
0.3143,0,FALSE,0,1,"s1","speed"
0.4466,0,FALSE,0,1,"s1","speed"
0.4091,1,FALSE,0,1,"s1","speed"
0.419,0,FALSE,0,1,"s1","speed"
0.4247,1,FALSE,0,1,"s1","speed"
0.4008,1,FALSE,0,1,"s1","speed"
0.4226,1,FALSE,0,1,"s1","speed"
0.472,1,FALSE,0,1,"s1","speed"
0.4984,1,FALSE,0,1,"s1","speed"
0.402,1,FALSE,0,1,"s1","speed"
0.3774,1,FALSE,0,1,"s1","speed"
0.4458,1,FALSE,0,1,"s1","speed"
0.525,1,FALSE,0,1,"s1","speed"
0.571,1,FALSE,0,1,"s1","speed"
0.4279,1,FALSE,0,1,"s1","speed"
0.3929,1,FALSE,0,1,"s1","speed"
0.4154,0,FALSE,0,1,"s1","speed"
0.4351,1,FALSE,0,1,"s1","speed"
0.4188,1,FALSE,0,1,"s1","speed"
0.4134,1,FALSE,0,1,"s1","speed"
0.3822,1,FALSE,0,1,"s1","speed"
0.3898,1,FALSE,0,1,"s1","speed"
0.4379,1,FALSE,0,1,"s1","speed"
0.4212,1,FALSE,0,1,"s1","speed"
0.4207,1,FALSE,0,1,"s1","speed"
0.4221,1,FALSE,0,1,"s1","speed"
0.4059,1,FALSE,0,1,"s1","speed"
0.4414,1,FALSE,0,1,"s1","speed"
0.3823,1,FALSE,0,1,"s1","speed"
0.3572,1,FALSE,0,1,"s1","speed"
0.4645,0,TRUE,0.0703,1,"s1","speed"
0.4145,0,FALSE,0,1,"s1","speed"
0.5229,1,FALSE,0,1,"s1","speed"
0.3893,1,FALSE,0,1,"s1","speed"
0.4804,1,FALSE,0,1,"s1","speed"
0.4479,1,FALSE,0,1,"s1","speed"
0.4005,1,FALSE,0,1,"s1","speed"
0.4051,1,FALSE,0,1,"s1","speed"
0.4592,1,FALSE,0,1,"s1","speed"
0.3991,1,FALSE,0,1,"s1","speed"
0.4981,1,FALSE,0,1,"s1","speed"
0.448,1,FALSE,0,1,"s1","speed"
0.4475,1,FALSE,0,1,"s1","speed"
0.4601,1,FALSE,0,1,"s1","speed"
0.3939,1,FALSE,0,1,"s1","speed"
0.3826,1,FALSE,0,1,"s1","speed"
0.4144,1,FALSE,0,1,"s1","speed"
0.4021,1,FALSE,0,1,"s1","speed"
0.4865,1,FALSE,0,1,"s1","speed"
0.3829,1,FALSE,0,1,"s1","speed"
0.384,1,FALSE,0,1,"s1","speed"
0.4239,1,FALSE,0,1,"s1","speed"
0.5159,1,FALSE,0,1,"s1","speed"
0.4781,1,FALSE,0,1,"s1","speed"
0.3799,1,FALSE,0,1,"s1","speed"
0.3998,1,FALSE,0,1,"s1","speed"
0.375,1,FALSE,0,1,"s1","speed"
0.4767,1,FALSE,0,1,"s1","speed"
0.4309,1,FALSE,0,1,"s1","speed"
0.377,0,FALSE,0,1,"s1","speed"
0.3599,1,FALSE,0,1,"s1","speed"
0.3993,1,FALSE,0,1,"s1","speed"
0.4023,0,FALSE,0,1,"s1","speed"
0.0126,0,FALSE,0,1,"s1","speed"
0.47,1,FALSE,0,1,"s1","speed"
0.3829,1,FALSE,0,1,"s1","speed"
0.3669,1,FALSE,0,1,"s1","speed"
0.4414,1,FALSE,0,1,"s1","speed"
0.352,0,FALSE,0,1,"s1","speed"
0.386,1,FALSE,0,1,"s1","speed"
0.4206,1,FALSE,0,1,"s1","speed"
0.4534,1,FALSE,0,1,"s1","speed"
0.3723,0,FALSE,0,1,"s1","speed"
0.4134,1,FALSE,0,1,"s1","speed"
0.3931,1,FALSE,0,1,"s1","speed"
0.4078,1,FALSE,0,1,"s1","speed"
0.4824,1,FALSE,0,1,"s1","speed"
0.4306,1,FALSE,0,1,"s1","speed"
0.4033,1,FALSE,0,1,"s1","speed"
0.481,1,FALSE,0,1,"s1","speed"
0.5108,1,FALSE,0,1,"s1","speed"
0.4239,0,FALSE,0,1,"s1","speed"
0.3939,1,FALSE,0,1,"s1","speed"
0.4222,1,FALSE,0,1,"s1","speed"
0.4262,0,FALSE,0,1,"s1","speed"
0.5223,0,FALSE,0,1,"s1","speed"
0.4008,0,FALSE,0,1,"s1","speed"
0.3676,1,FALSE,0,1,"s1","speed"
0.4196,1,FALSE,0,1,"s1","speed"
0.3978,1,FALSE,0,1,"s1","speed"
0.3627,0,FALSE,0,1,"s1","speed"
0.4012,1,FALSE,0,1,"s1","speed"
0.5147,1,FALSE,0,1,"s1","speed"
0.4416,0,FALSE,0,1,"s1","speed"
0.318,0,FALSE,0,1,"s1","speed"
0.4259,1,FALSE,0,1,"s1","speed"
0.4616,1,FALSE,0,1,"s1","speed"
0.4584,1,FALSE,0,1,"s1","speed"
0.3715,0,FALSE,0,1,"s1","speed"
0.1599,1,FALSE,0,1,"s1","speed"
0.4565,1,FALSE,0,1,"s1","speed"
0.4563,1,FALSE,0,1,"s1","speed"
0.3986,1,FALSE,0,1,"s1","speed"
0.3877,1,FALSE,0,1,"s1","speed"
0.3509,1,FALSE,0,1,"s1","speed"
0.3948,1,FALSE,0,1,"s1","speed"
0.3338,0,FALSE,0,1,"s1","speed"
0.3767,1,FALSE,0,1,"s1","speed"
0.3906,1,FALSE,0,1,"s1","speed"
0.491,1,FALSE,0,1,"s1","speed"
0.3696,1,FALSE,0,1,"s1","speed"
0.4009,1,FALSE,0,1,"s1","speed"
0.4777,1,FALSE,0,1,"s1","speed"
0.4679,1,TRUE,0.0666,1,"s1","speed"
0.4703,1,FALSE,0,1,"s1","speed"
0.3545,1,FALSE,0,1,"s1","speed"
0.406,1,FALSE,0,1,"s1","speed"
0.4211,1,FALSE,0,1,"s1","speed"
0.3768,1,FALSE,0,1,"s1","speed"
0.3331,1,FALSE,0,1,"s1","speed"
0.3972,1,FALSE,0,1,"s1","speed"
0.3745,0,FALSE,0,1,"s1","speed"
0.4462,0,FALSE,0,1,"s1","speed"
0.4212,1,FALSE,0,1,"s1","speed"
0.4151,1,FALSE,0,1,"s1","speed"
0.4292,1,FALSE,0,1,"s1","speed"
0.447,1,FALSE,0,1,"s1","speed"
0.4685,1,FALSE,0,1,"s1","speed"
0.5174,1,FALSE,0,1,"s1","speed"
0.3742,1,FALSE,0,1,"s1","speed"
0.4008,0,FALSE,0,1,"s1","speed"
0.3946,1,FALSE,0,1,"s1","speed"
0.4402,1,FALSE,0,1,"s1","speed"
0.4321,1,FALSE,0,1,"s1","speed"
0.4381,1,FALSE,0,1,"s1","speed"
0.44,1,FALSE,0,1,"s1","speed"
0.3677,0,FALSE,0,1,"s1","speed"
0.3714,1,FALSE,0,1,"s1","speed"
0.3833,1,FALSE,0,1,"s1","speed"
0.421,1,FALSE,0,1,"s1","speed"
0.4377,1,FALSE,0,1,"s1","speed"
0.4057,1,FALSE,0,1,"s1","speed"
0.4917,1,FALSE,0,1,"s1","speed"
0.4048,1,FALSE,0,1,"s1","speed"
0.4859,1,FALSE,0,1,"s1","speed"
0.4081,1,FALSE,0,1,"s1","speed"
0.4592,1,FALSE,0,1,"s1","speed"
0.3946,1,FALSE,0,1,"s1","speed"
0.3625,1,FALSE,0,1,"s1","speed"
0.4445,1,FALSE,0,1,"s1","speed"
0.391,1,FALSE,0,1,"s1","speed"
0.3954,0,FALSE,0,1,"s1","speed"
0.5096,0,FALSE,0,1,"s1","speed"
0.4739,1,FALSE,0,1,"s1","speed"
0.4334,1,FALSE,0,1,"s1","speed"
0.5233,1,FALSE,0,1,"s1","speed"
0.4943,1,FALSE,0,1,"s1","speed"
0.3754,1,FALSE,0,1,"s1","speed"
0.4407,1,FALSE,0,1,"s1","speed"
0.4961,1,FALSE,0,1,"s1","speed"
0.4053,1,FALSE,0,1,"s1","speed"
0.4141,1,FALSE,0,1,"s1","speed"
0.5008,1,FALSE,0,1,"s1","speed"
0.4127,1,FALSE,0,1,"s1","speed"
0.4074,1,FALSE,0,1,"s1","speed"
0.4185,1,FALSE,0,1,"s1","speed"
0.5837,1,FALSE,0,1,"s1","speed"
0.456,1,FALSE,0,1,"s1","speed"
0.4843,1,FALSE,0,1,"s1","speed"
0.4984,1,FALSE,0,1,"s1","speed"
0.5049,1,FALSE,0,1,"s1","speed"
0.422,1,FALSE,0,1,"s1","speed"
0.4848,1,FALSE,0,1,"s1","speed"
0.5314,1,FALSE,0,1,"s1","speed"
0.4889,0,FALSE,0,1,"s1","speed"
0.4383,1,FALSE,0,1,"s1","speed"
0.5294,0,FALSE,0,1,"s1","speed"
0.4065,1,FALSE,0,1,"s1","speed"
0.5393,1,FALSE,0,1,"s1","speed"
0.5384,1,FALSE,0,1,"s1","speed"
0.5144,1,FALSE,0,1,"s1","speed"
0.4329,1,FALSE,0,1,"s1","speed"
0.4088,1,FALSE,0,1,"s1","speed"
0.4603,1,FALSE,0,1,"s1","speed"
0.5396,1,FALSE,0,1,"s1","speed"
0.6639,0,TRUE,0.0658,1,"s1","speed"
0.4455,1,FALSE,0,1,"s1","speed"
0.4656,1,FALSE,0,1,"s1","speed"
0.4334,1,FALSE,0,1,"s1","speed"
0.4105,1,FALSE,0,1,"s1","speed"
0.528,1,FALSE,0,1,"s1","speed"
0.4008,1,FALSE,0,1,"s1","speed"
0.4964,1,FALSE,0,1,"s1","speed"
0.4382,1,FALSE,0,1,"s1","speed"
0.4489,1,FALSE,0,1,"s1","speed"
0.4301,0,FALSE,0,1,"s1","speed"
0.4499,1,FALSE,0,1,"s1","speed"
0.4161,1,FALSE,0,1,"s1","speed"
0.4655,1,FALSE,0,1,"s1","speed"
0.3811,1,FALSE,0,1,"s1","speed"
0.3913,1,FALSE,0,1,"s1","speed"
0.4428,1,FALSE,0,1,"s1","speed"
0.3883,1,FALSE,0,1,"s1","speed"
0.4037,1,FALSE,0,1,"s1","speed"
0.3923,0,FALSE,0,1,"s1","speed"
0.5361,1,FALSE,0,1,"s1","speed"
0.4,1,FALSE,0,1,"s1","speed"
0.4273,1,FALSE,0,1,"s1","speed"
0.3999,1,FALSE,0,1,"s1","speed"
0.421,1,FALSE,0,1,"s1","speed"
0.4333,1,FALSE,0,1,"s1","speed"
0.4446,1,FALSE,0,1,"s1","speed"
0.43,0,FALSE,0,1,"s1","speed"
0.4542,1,FALSE,0,1,"s1","speed"
0.3946,0,FALSE,0,1,"s1","speed"
0.4568,1,FALSE,0,1,"s1","speed"
0.3497,1,FALSE,0,1,"s1","speed"
0.4342,0,FALSE,0,1,"s1","speed"
0.4428,1,FALSE,0,1,"s1","speed"
0.3879,0,FALSE,0,1,"s1","speed"
0.3918,0,FALSE,0,1,"s1","speed"
0.4763,1,FALSE,0,1,"s1","speed"
0.4186,1,FALSE,0,1,"s1","speed"
0.4365,1,FALSE,0,1,"s1","speed"
0.4382,1,FALSE,0,1,"s1","speed"
0.4353,1,FALSE,0,1,"s1","speed"
0.4368,1,FALSE,0,1,"s1","speed"
0.4823,1,FALSE,0,1,"s1","speed"
0.4818,1,FALSE,0,1,"s1","speed"
0.3853,1,FALSE,0,1,"s1","speed"
0.3417,0,FALSE,0,1,"s1","speed"
0.4895,1,FALSE,0,1,"s1","speed"
0.4723,1,FALSE,0,1,"s1","speed"
0.4167,0,FALSE,0,1,"s1","speed"
0.4652,0,FALSE,0,1,"s1","speed"
0.4091,1,FALSE,0,1,"s1","speed"
0.4284,1,FALSE,0,1,"s1","speed"
0.4559,1,FALSE,0,1,"s1","speed"
0.4192,1,FALSE,0,1,"s1","speed"
0.5044,1,FALSE,0,1,"s1","speed"
0.4588,1,FALSE,0,1,"s1","speed"
0.4035,1,FALSE,0,1,"s1","speed"
0.439,1,FALSE,0,1,"s1","speed"
0.4009,1,FALSE,0,1,"s1","speed"
0.3994,1,FALSE,0,1,"s1","speed"
0.4821,0,TRUE,0.0371,1,"s1","speed"
0.4858,0,FALSE,0,1,"s1","speed"
0.4436,1,FALSE,0,1,"s1","speed"
0.3956,1,FALSE,0,1,"s1","speed"
0.3682,0,FALSE,0,1,"s1","speed"
0.4205,0,FALSE,0,1,"s1","speed"
0.3559,1,FALSE,0,1,"s1","speed"
0.3826,1,FALSE,0,1,"s1","speed"
0.4786,1,FALSE,0,1,"s1","speed"
0.4192,1,FALSE,0,1,"s1","speed"
0.379,1,FALSE,0,1,"s1","speed"
0.4613,1,FALSE,0,1,"s1","speed"
0.4563,1,FALSE,0,1,"s1","speed"
0.4706,1,FALSE,0,1,"s1","speed"
0.3891,0,FALSE,0,1,"s1","speed"
0.4302,1,FALSE,0,1,"s1","speed"
0.4276,1,FALSE,0,1,"s1","speed"
0.4058,1,FALSE,0,1,"s1","speed"
0.4663,1,FALSE,0,1,"s1","speed"
0.4568,1,FALSE,0,1,"s1","speed"
0.3496,0,FALSE,0,1,"s1","speed"
0.4204,1,FALSE,0,1,"s1","speed"
0.4765,1,FALSE,0,1,"s1","speed"
0.5153,1,FALSE,0,1,"s1","speed"
0.4039,1,FALSE,0,1,"s1","speed"
0.3704,1,FALSE,0,1,"s1","speed"
0.422,0,FALSE,0,1,"s1","speed"
0.4812,1,FALSE,0,1,"s1","speed"
0.4484,1,FALSE,0,1,"s1","speed"
0.489,1,FALSE,0,1,"s1","speed"
0.4168,1,FALSE,0,1,"s1","speed"
0.426,1,FALSE,0,1,"s1","speed"
0.3766,1,FALSE,0,1,"s1","speed"
0.3837,0,FALSE,0,1,"s1","speed"
0.3668,0,FALSE,0,1,"s1","speed"
0.4481,1,FALSE,0,1,"s1","speed"
0.3687,1,FALSE,0,1,"s1","speed"
0.0442,1,FALSE,0,1,"s1","speed"
0.4831,1,FALSE,0,1,"s1","speed"
0.4383,1,FALSE,0,1,"s1","speed"
0.3677,1,FALSE,0,1,"s1","speed"
0.3847,1,FALSE,0,1,"s1","speed"
0.4989,1,FALSE,0,1,"s1","speed"
0.4373,1,FALSE,0,1,"s1","speed"
0.7556,0,TRUE,0.222,1,"s1","speed"
0.542,1,FALSE,0,1,"s1","speed"
0.4731,1,FALSE,0,1,"s1","speed"
0.4499,1,FALSE,0,1,"s1","speed"
0.5327,1,FALSE,0,1,"s1","speed"
0.5372,1,FALSE,0,1,"s1","speed"
0.4118,1,FALSE,0,1,"s1","speed"
0.4664,1,FALSE,0,1,"s1","speed"
0.3967,1,FALSE,0,1,"s1","speed"
0.458,1,FALSE,0,1,"s1","speed"
0.4631,1,FALSE,0,1,"s1","speed"
0.403,0,FALSE,0,1,"s1","speed"
0.5246,1,FALSE,0,1,"s1","speed"
0.4225,1,FALSE,0,1,"s1","speed"
0.5256,1,FALSE,0,1,"s1","speed"
0.4546,1,FALSE,0,1,"s1","speed"
0.4234,1,FALSE,0,1,"s1","speed"
0.4635,1,FALSE,0,1,"s1","speed"
0.4547,1,FALSE,0,1,"s1","speed"
0.4973,1,FALSE,0,1,"s1","speed"
0.401,1,FALSE,0,1,"s1","speed"
0.408,1,FALSE,0,1,"s1","speed"
0.3972,1,FALSE,0,1,"s1","speed"
0.4014,1,FALSE,0,1,"s1","speed"
0.4037,1,FALSE,0,1,"s1","speed"
0.3903,0,FALSE,0,1,"s1","speed"
0.323,0,FALSE,0,1,"s1","speed"
0.3756,1,FALSE,0,1,"s1","speed"
0.4158,1,FALSE,0,1,"s1","speed"
0.4226,1,FALSE,0,1,"s1","speed"
0.5334,1,FALSE,0,1,"s1","speed"
0.3862,1,FALSE,0,1,"s1","speed"
0.3867,1,FALSE,0,1,"s1","speed"
0.5329,1,FALSE,0,1,"s1","speed"
0.4305,1,FALSE,0,1,"s1","speed"
0.4213,1,FALSE,0,1,"s1","speed"
0.3871,1,FALSE,0,1,"s1","speed"
0.4929,1,FALSE,0,1,"s1","speed"
0.4419,1,FALSE,0,1,"s1","speed"
0.4491,0,FALSE,0,1,"s1","speed"
0.4512,1,FALSE,0,1,"s1","speed"
0.3693,1,FALSE,0,1,"s1","speed"
0.4453,1,FALSE,0,1,"s1","speed"
0.3775,1,FALSE,0,1,"s1","speed"
0.4302,1,FALSE,0,1,"s1","speed"
0.3564,1,FALSE,0,1,"s1","speed"
0.3965,1,FALSE,0,1,"s1","speed"
0.4048,1,FALSE,0,1,"s1","speed"
0.3628,1,FALSE,0,1,"s1","speed"
0.3649,0,FALSE,0,1,"s1","speed"
0.5072,0,TRUE,0.0085,1,"s1","speed"
0.5698,1,FALSE,0,1,"s1","speed"
0.3762,1,FALSE,0,1,"s1","speed"
0.4116,0,FALSE,0,1,"s1","speed"
0.4473,1,FALSE,0,1,"s1","speed"
0.4182,0,FALSE,0,1,"s1","speed"
0.4422,0,FALSE,0,1,"s1","speed"
0.3934,0,FALSE,0,1,"s1","speed"
0.4446,0,FALSE,0,1,"s1","speed"
0.4642,1,FALSE,0,1,"s1","speed"
0.4304,1,FALSE,0,1,"s1","speed"
0.4236,1,FALSE,0,1,"s1","speed"
0.4054,1,FALSE,0,1,"s1","speed"
0.3987,1,FALSE,0,1,"s1","speed"
0.4011,1,FALSE,0,1,"s1","speed"
0.3516,1,FALSE,0,1,"s1","speed"
0.3961,1,FALSE,0,1,"s1","speed"
0.4204,1,FALSE,0,1,"s1","speed"
0.3877,0,FALSE,0,1,"s1","speed"
0.3712,1,FALSE,0,1,"s1","speed"
0.4138,1,FALSE,0,1,"s1","speed"
0.4244,1,FALSE,0,1,"s1","speed"
0.394,1,FALSE,0,1,"s1","speed"
0.455,0,FALSE,0,1,"s1","speed"
0.4654,1,FALSE,0,1,"s1","speed"
0.3697,0,FALSE,0,1,"s1","speed"
0.3613,0,FALSE,0,1,"s1","speed"
0.4037,1,FALSE,0,1,"s1","speed"
0.5241,1,FALSE,0,1,"s1","speed"
0.4996,1,FALSE,0,1,"s1","speed"
0.3912,1,FALSE,0,1,"s1","speed"
0.4066,0,FALSE,0,1,"s1","speed"
0.4065,1,FALSE,0,1,"s1","speed"
0.3815,1,FALSE,0,1,"s1","speed"
0.4085,1,FALSE,0,1,"s1","speed"
0.356,1,FALSE,0,1,"s1","speed"
0.4345,0,FALSE,0,1,"s1","speed"
0.3791,1,FALSE,0,1,"s1","speed"
0.3617,1,FALSE,0,1,"s1","speed"
